VGS,VDS,ID
-5.0000000000E-01,-4.0000000000E+00,-2.3045100000E-05
-5.0000000000E-01,-3.9500000000E+00,-2.2308100000E-05
-5.0000000000E-01,-3.9000000000E+00,-2.2168000000E-05
-5.0000000000E-01,-3.8500000000E+00,-2.1570900000E-05
-5.0000000000E-01,-3.8000000000E+00,-2.1613100000E-05
-5.0000000000E-01,-3.7500000000E+00,-2.1711000000E-05
-5.0000000000E-01,-3.7000000000E+00,-2.1330500000E-05
-5.0000000000E-01,-3.6500000000E+00,-2.1371100000E-05
-5.0000000000E-01,-3.6000000000E+00,-2.0726000000E-05
-5.0000000000E-01,-3.5500000000E+00,-2.0406200000E-05
-5.0000000000E-01,-3.5000000000E+00,-2.0224200000E-05
-5.0000000000E-01,-3.4500000000E+00,-2.0130100000E-05
-5.0000000000E-01,-3.4000000000E+00,-1.9840200000E-05
-5.0000000000E-01,-3.3500000000E+00,-1.9490800000E-05
-5.0000000000E-01,-3.3000000000E+00,-1.9461100000E-05
-5.0000000000E-01,-3.2500000000E+00,-1.9254200000E-05
-5.0000000000E-01,-3.2000000000E+00,-1.9258600000E-05
-5.0000000000E-01,-3.1500000000E+00,-1.9045200000E-05
-5.0000000000E-01,-3.1000000000E+00,-1.8746800000E-05
-5.0000000000E-01,-3.0500000000E+00,-1.8484500000E-05
-5.0000000000E-01,-3.0000000000E+00,-1.8297800000E-05
-5.0000000000E-01,-2.9500000000E+00,-1.8012200000E-05
-5.0000000000E-01,-2.9000000000E+00,-1.7723200000E-05
-5.0000000000E-01,-2.8500000000E+00,-1.7761000000E-05
-5.0000000000E-01,-2.8000000000E+00,-1.7909300000E-05
-5.0000000000E-01,-2.7500000000E+00,-1.7635800000E-05
-5.0000000000E-01,-2.7000000000E+00,-1.7487300000E-05
-5.0000000000E-01,-2.6500000000E+00,-1.7475200000E-05
-5.0000000000E-01,-2.6000000000E+00,-1.7224900000E-05
-5.0000000000E-01,-2.5500000000E+00,-1.6979200000E-05
-5.0000000000E-01,-2.5000000000E+00,-1.7259700000E-05
-5.0000000000E-01,-2.4500000000E+00,-1.6552900000E-05
-5.0000000000E-01,-2.4000000000E+00,-1.7097300000E-05
-5.0000000000E-01,-2.3500000000E+00,-1.6804800000E-05
-5.0000000000E-01,-2.3000000000E+00,-1.6925600000E-05
-5.0000000000E-01,-2.2500000000E+00,-1.6238300000E-05
-5.0000000000E-01,-2.2000000000E+00,-1.6246300000E-05
-5.0000000000E-01,-2.1500000000E+00,-1.6103600000E-05
-5.0000000000E-01,-2.1000000000E+00,-1.5867800000E-05
-5.0000000000E-01,-2.0500000000E+00,-1.5877500000E-05
-5.0000000000E-01,-2.0000000000E+00,-1.5778000000E-05
-5.0000000000E-01,-1.9500000000E+00,-1.5648100000E-05
-5.0000000000E-01,-1.9000000000E+00,-1.5646300000E-05
-5.0000000000E-01,-1.8500000000E+00,-1.5523500000E-05
-5.0000000000E-01,-1.8000000000E+00,-1.5218000000E-05
-5.0000000000E-01,-1.7500000000E+00,-1.5196300000E-05
-5.0000000000E-01,-1.7000000000E+00,-1.5134900000E-05
-5.0000000000E-01,-1.6500000000E+00,-1.4858800000E-05
-5.0000000000E-01,-1.6000000000E+00,-1.4802400000E-05
-5.0000000000E-01,-1.5500000000E+00,-1.4536200000E-05
-5.0000000000E-01,-1.5000000000E+00,-1.4493900000E-05
-5.0000000000E-01,-1.4500000000E+00,-1.4630900000E-05
-5.0000000000E-01,-1.4000000000E+00,-1.4572900000E-05
-5.0000000000E-01,-1.3500000000E+00,-1.4225600000E-05
-5.0000000000E-01,-1.3000000000E+00,-1.4273100000E-05
-5.0000000000E-01,-1.2500000000E+00,-1.4143600000E-05
-5.0000000000E-01,-1.2000000000E+00,-1.4364600000E-05
-5.0000000000E-01,-1.1500000000E+00,-1.3866200000E-05
-5.0000000000E-01,-1.1000000000E+00,-1.3745900000E-05
-5.0000000000E-01,-1.0500000000E+00,-1.3366100000E-05
-5.0000000000E-01,-1.0000000000E+00,-1.3118400000E-05
-5.0000000000E-01,-9.5000000000E-01,-1.2699700000E-05
-5.0000000000E-01,-9.0000000000E-01,-1.2637600000E-05
-5.0000000000E-01,-8.5000000000E-01,-1.2442400000E-05
-5.0000000000E-01,-8.0000000000E-01,-1.1971900000E-05
-5.0000000000E-01,-7.5000000000E-01,-1.1641700000E-05
-5.0000000000E-01,-7.0000000000E-01,-1.1123900000E-05
-5.0000000000E-01,-6.5000000000E-01,-1.0768100000E-05
-5.0000000000E-01,-6.0000000000E-01,-1.0317600000E-05
-5.0000000000E-01,-5.5000000000E-01,-9.7139000000E-06
-5.0000000000E-01,-5.0000000000E-01,-9.1808000000E-06
-5.0000000000E-01,-4.5000000000E-01,-8.4406000000E-06
-5.0000000000E-01,-4.0000000000E-01,-7.8192000000E-06
-5.0000000000E-01,-3.5000000000E-01,-7.1084000000E-06
-5.0000000000E-01,-3.0000000000E-01,-6.2039000000E-06
-5.0000000000E-01,-2.5000000000E-01,-5.3238000000E-06
-5.0000000000E-01,-2.0000000000E-01,-4.4924000000E-06
-5.0000000000E-01,-1.5000000000E-01,-3.5192000000E-06
-5.0000000000E-01,-1.0000000000E-01,-2.4147000000E-06
-5.0000000000E-01,-5.0000000000E-02,-1.2652000000E-06
-5.0000000000E-01,0.0000000000E+00,-3.5903400000E-08
