VGS,VDS,ID
-5.0000000000E+00,-3.0000000000E+00,3.8713210000E-04
-4.9208000000E+00,-3.0000000000E+00,3.8371030000E-04
-4.8416000000E+00,-3.0000000000E+00,3.8065880000E-04
-4.7624000000E+00,-3.0000000000E+00,3.7951490000E-04
-4.6832000000E+00,-3.0000000000E+00,3.8096160000E-04
-4.6040000000E+00,-3.0000000000E+00,3.7876840000E-04
-4.5248000000E+00,-3.0000000000E+00,3.7431580000E-04
-4.4455000000E+00,-3.0000000000E+00,3.7240550000E-04
-4.3663000000E+00,-3.0000000000E+00,3.7179310000E-04
-4.2871000000E+00,-3.0000000000E+00,3.6742910000E-04
-4.2079000000E+00,-3.0000000000E+00,3.6362310000E-04
-4.1287000000E+00,-3.0000000000E+00,3.6275410000E-04
-4.0495000000E+00,-3.0000000000E+00,3.5775980000E-04
-3.9703000000E+00,-3.0000000000E+00,3.5324250000E-04
-3.8911000000E+00,-3.0000000000E+00,3.4911020000E-04
-3.8119000000E+00,-3.0000000000E+00,3.4475410000E-04
-3.7327000000E+00,-3.0000000000E+00,3.4105900000E-04
-3.6535000000E+00,-3.0000000000E+00,3.3809770000E-04
-3.5743000000E+00,-3.0000000000E+00,3.3222410000E-04
-3.4950000000E+00,-3.0000000000E+00,3.2637340000E-04
-3.4158000000E+00,-3.0000000000E+00,3.2111920000E-04
-3.3366000000E+00,-3.0000000000E+00,3.1123530000E-04
-3.2574000000E+00,-3.0000000000E+00,3.0612160000E-04
-3.1782000000E+00,-3.0000000000E+00,2.9894960000E-04
-3.0990000000E+00,-3.0000000000E+00,2.9012530000E-04
-3.0198000000E+00,-3.0000000000E+00,2.8258370000E-04
-2.9406000000E+00,-3.0000000000E+00,2.7493890000E-04
-2.8614000000E+00,-3.0000000000E+00,2.6501060000E-04
-2.7822000000E+00,-3.0000000000E+00,2.5719550000E-04
-2.7030000000E+00,-3.0000000000E+00,2.4662340000E-04
-2.6238000000E+00,-3.0000000000E+00,2.3741280000E-04
-2.5446000000E+00,-3.0000000000E+00,2.2744360000E-04
-2.4653000000E+00,-3.0000000000E+00,2.1604410000E-04
-2.3861000000E+00,-3.0000000000E+00,2.0278880000E-04
-2.3069000000E+00,-3.0000000000E+00,1.9197310000E-04
-2.2277000000E+00,-3.0000000000E+00,1.7959350000E-04
-2.1485000000E+00,-3.0000000000E+00,1.6767350000E-04
-2.0693000000E+00,-3.0000000000E+00,1.5459320000E-04
-1.9900990000E+00,-3.0000000000E+00,1.4148870000E-04
-1.9108911000E+00,-3.0000000000E+00,1.2877050000E-04
-1.8316832000E+00,-3.0000000000E+00,1.1702160000E-04
-1.7524752000E+00,-3.0000000000E+00,1.0581300000E-04
-1.6732673000E+00,-3.0000000000E+00,9.4219300000E-05
-1.5940594000E+00,-3.0000000000E+00,8.3007800000E-05
-1.5148515000E+00,-3.0000000000E+00,7.3516000000E-05
-1.4356436000E+00,-3.0000000000E+00,6.3659800000E-05
-1.3564356000E+00,-3.0000000000E+00,5.4358300000E-05
-1.2772277000E+00,-3.0000000000E+00,4.6641600000E-05
-1.1980198000E+00,-3.0000000000E+00,3.8697800000E-05
-1.1188119000E+00,-3.0000000000E+00,3.2196400000E-05
-1.0396040000E+00,-3.0000000000E+00,2.6419600000E-05
-9.6039600000E-01,-3.0000000000E+00,2.1244100000E-05
-8.8118810000E-01,-3.0000000000E+00,1.6707800000E-05
-8.0198020000E-01,-3.0000000000E+00,1.2889900000E-05
-7.2277230000E-01,-3.0000000000E+00,9.8529000000E-06
-6.4356440000E-01,-3.0000000000E+00,7.1261000000E-06
-5.6435640000E-01,-3.0000000000E+00,5.2914000000E-06
-4.8514850000E-01,-3.0000000000E+00,3.9695000000E-06
-4.0594060000E-01,-3.0000000000E+00,2.7922000000E-06
-3.2673270000E-01,-3.0000000000E+00,2.0945000000E-06
-2.4752480000E-01,-3.0000000000E+00,1.6194000000E-06
-1.6831680000E-01,-3.0000000000E+00,1.0870000000E-06
-8.9108900000E-02,-3.0000000000E+00,7.5204930000E-07
-9.9010000000E-03,-3.0000000000E+00,6.1876100000E-07
