VGS,VDS,ID
-2.0000000000E+00,-4.0000000000E+00,-1.7685000000E-04
-2.0000000000E+00,-3.9500000000E+00,-1.7388800000E-04
-2.0000000000E+00,-3.9000000000E+00,-1.7464400000E-04
-2.0000000000E+00,-3.8500000000E+00,-1.7244500000E-04
-2.0000000000E+00,-3.8000000000E+00,-1.7258600000E-04
-2.0000000000E+00,-3.7500000000E+00,-1.7173600000E-04
-2.0000000000E+00,-3.7000000000E+00,-1.6895200000E-04
-2.0000000000E+00,-3.6500000000E+00,-1.7081100000E-04
-2.0000000000E+00,-3.6000000000E+00,-1.6884500000E-04
-2.0000000000E+00,-3.5500000000E+00,-1.6912600000E-04
-2.0000000000E+00,-3.5000000000E+00,-1.6816900000E-04
-2.0000000000E+00,-3.4500000000E+00,-1.6756700000E-04
-2.0000000000E+00,-3.4000000000E+00,-1.6671100000E-04
-2.0000000000E+00,-3.3500000000E+00,-1.6931900000E-04
-2.0000000000E+00,-3.3000000000E+00,-1.6691900000E-04
-2.0000000000E+00,-3.2500000000E+00,-1.6593800000E-04
-2.0000000000E+00,-3.2000000000E+00,-1.6484100000E-04
-2.0000000000E+00,-3.1500000000E+00,-1.6436300000E-04
-2.0000000000E+00,-3.1000000000E+00,-1.6259500000E-04
-2.0000000000E+00,-3.0500000000E+00,-1.6411800000E-04
-2.0000000000E+00,-3.0000000000E+00,-1.6325200000E-04
-2.0000000000E+00,-2.9500000000E+00,-1.6332700000E-04
-2.0000000000E+00,-2.9000000000E+00,-1.6070300000E-04
-2.0000000000E+00,-2.8500000000E+00,-1.5962800000E-04
-2.0000000000E+00,-2.8000000000E+00,-1.5815500000E-04
-2.0000000000E+00,-2.7500000000E+00,-1.5788500000E-04
-2.0000000000E+00,-2.7000000000E+00,-1.5685600000E-04
-2.0000000000E+00,-2.6500000000E+00,-1.5630600000E-04
-2.0000000000E+00,-2.6000000000E+00,-1.5478200000E-04
-2.0000000000E+00,-2.5500000000E+00,-1.5352300000E-04
-2.0000000000E+00,-2.5000000000E+00,-1.5252800000E-04
-2.0000000000E+00,-2.4500000000E+00,-1.5167300000E-04
-2.0000000000E+00,-2.4000000000E+00,-1.5009100000E-04
-2.0000000000E+00,-2.3500000000E+00,-1.4785600000E-04
-2.0000000000E+00,-2.3000000000E+00,-1.4678600000E-04
-2.0000000000E+00,-2.2500000000E+00,-1.4504900000E-04
-2.0000000000E+00,-2.2000000000E+00,-1.4343800000E-04
-2.0000000000E+00,-2.1500000000E+00,-1.4073600000E-04
-2.0000000000E+00,-2.1000000000E+00,-1.3890700000E-04
-2.0000000000E+00,-2.0500000000E+00,-1.3878800000E-04
-2.0000000000E+00,-2.0000000000E+00,-1.3624200000E-04
-2.0000000000E+00,-1.9500000000E+00,-1.3445000000E-04
-2.0000000000E+00,-1.9000000000E+00,-1.3223400000E-04
-2.0000000000E+00,-1.8500000000E+00,-1.3024500000E-04
-2.0000000000E+00,-1.8000000000E+00,-1.2842200000E-04
-2.0000000000E+00,-1.7500000000E+00,-1.2695600000E-04
-2.0000000000E+00,-1.7000000000E+00,-1.2555700000E-04
-2.0000000000E+00,-1.6500000000E+00,-1.2308700000E-04
-2.0000000000E+00,-1.6000000000E+00,-1.2000900000E-04
-2.0000000000E+00,-1.5500000000E+00,-1.1785500000E-04
-2.0000000000E+00,-1.5000000000E+00,-1.1436200000E-04
-2.0000000000E+00,-1.4500000000E+00,-1.1211800000E-04
-2.0000000000E+00,-1.4000000000E+00,-1.0989100000E-04
-2.0000000000E+00,-1.3500000000E+00,-1.0595800000E-04
-2.0000000000E+00,-1.3000000000E+00,-1.0335300000E-04
-2.0000000000E+00,-1.2500000000E+00,-9.9788500000E-05
-2.0000000000E+00,-1.2000000000E+00,-9.6853400000E-05
-2.0000000000E+00,-1.1500000000E+00,-9.3311600000E-05
-2.0000000000E+00,-1.1000000000E+00,-8.9580100000E-05
-2.0000000000E+00,-1.0500000000E+00,-8.6151800000E-05
-2.0000000000E+00,-1.0000000000E+00,-8.2361100000E-05
-2.0000000000E+00,-9.5000000000E-01,-7.8570900000E-05
-2.0000000000E+00,-9.0000000000E-01,-7.4382200000E-05
-2.0000000000E+00,-8.5000000000E-01,-7.0842900000E-05
-2.0000000000E+00,-8.0000000000E-01,-6.6579600000E-05
-2.0000000000E+00,-7.5000000000E-01,-6.2779300000E-05
-2.0000000000E+00,-7.0000000000E-01,-5.8315200000E-05
-2.0000000000E+00,-6.5000000000E-01,-5.3102800000E-05
-2.0000000000E+00,-6.0000000000E-01,-4.9390300000E-05
-2.0000000000E+00,-5.5000000000E-01,-4.5501600000E-05
-2.0000000000E+00,-5.0000000000E-01,-4.0802500000E-05
-2.0000000000E+00,-4.5000000000E-01,-3.5659400000E-05
-2.0000000000E+00,-4.0000000000E-01,-3.1822700000E-05
-2.0000000000E+00,-3.5000000000E-01,-2.7502200000E-05
-2.0000000000E+00,-3.0000000000E-01,-2.3482400000E-05
-2.0000000000E+00,-2.5000000000E-01,-1.9310900000E-05
-2.0000000000E+00,-2.0000000000E-01,-1.5318500000E-05
-2.0000000000E+00,-1.5000000000E-01,-1.1415400000E-05
-2.0000000000E+00,-1.0000000000E-01,-7.4263000000E-06
-2.0000000000E+00,-5.0000000000E-02,-3.7242000000E-06
-2.0000000000E+00,0.0000000000E+00,-6.0708600000E-08
