VGS,VDS,ID
-1.0000000000E+00,-4.0000000000E+00,-4.3906300000E-05
-1.0000000000E+00,-3.9500000000E+00,-4.4097700000E-05
-1.0000000000E+00,-3.9000000000E+00,-4.1918400000E-05
-1.0000000000E+00,-3.8500000000E+00,-4.1008100000E-05
-1.0000000000E+00,-3.8000000000E+00,-4.0620000000E-05
-1.0000000000E+00,-3.7500000000E+00,-4.0680600000E-05
-1.0000000000E+00,-3.7000000000E+00,-4.3163800000E-05
-1.0000000000E+00,-3.6500000000E+00,-4.3788900000E-05
-1.0000000000E+00,-3.6000000000E+00,-4.4847100000E-05
-1.0000000000E+00,-3.5500000000E+00,-4.4694300000E-05
-1.0000000000E+00,-3.5000000000E+00,-4.5329800000E-05
-1.0000000000E+00,-3.4500000000E+00,-4.5405500000E-05
-1.0000000000E+00,-3.4000000000E+00,-4.5589300000E-05
-1.0000000000E+00,-3.3500000000E+00,-4.6128500000E-05
-1.0000000000E+00,-3.3000000000E+00,-4.5302600000E-05
-1.0000000000E+00,-3.2500000000E+00,-4.5220400000E-05
-1.0000000000E+00,-3.2000000000E+00,-4.5913900000E-05
-1.0000000000E+00,-3.1500000000E+00,-4.4459200000E-05
-1.0000000000E+00,-3.1000000000E+00,-4.5701800000E-05
-1.0000000000E+00,-3.0500000000E+00,-4.5514400000E-05
-1.0000000000E+00,-3.0000000000E+00,-4.5617900000E-05
-1.0000000000E+00,-2.9500000000E+00,-4.5457100000E-05
-1.0000000000E+00,-2.9000000000E+00,-4.4890900000E-05
-1.0000000000E+00,-2.8500000000E+00,-4.4592800000E-05
-1.0000000000E+00,-2.8000000000E+00,-4.4817900000E-05
-1.0000000000E+00,-2.7500000000E+00,-4.4774100000E-05
-1.0000000000E+00,-2.7000000000E+00,-4.4744400000E-05
-1.0000000000E+00,-2.6500000000E+00,-4.3900300000E-05
-1.0000000000E+00,-2.6000000000E+00,-4.4016100000E-05
-1.0000000000E+00,-2.5500000000E+00,-4.3571600000E-05
-1.0000000000E+00,-2.5000000000E+00,-4.3232000000E-05
-1.0000000000E+00,-2.4500000000E+00,-4.2945700000E-05
-1.0000000000E+00,-2.4000000000E+00,-4.3025400000E-05
-1.0000000000E+00,-2.3500000000E+00,-4.2386700000E-05
-1.0000000000E+00,-2.3000000000E+00,-4.2243100000E-05
-1.0000000000E+00,-2.2500000000E+00,-4.2641700000E-05
-1.0000000000E+00,-2.2000000000E+00,-4.1788500000E-05
-1.0000000000E+00,-2.1500000000E+00,-4.1168800000E-05
-1.0000000000E+00,-2.1000000000E+00,-4.1100100000E-05
-1.0000000000E+00,-2.0500000000E+00,-4.0961800000E-05
-1.0000000000E+00,-2.0000000000E+00,-4.0466700000E-05
-1.0000000000E+00,-1.9500000000E+00,-3.9884800000E-05
-1.0000000000E+00,-1.9000000000E+00,-3.9258300000E-05
-1.0000000000E+00,-1.8500000000E+00,-3.9304300000E-05
-1.0000000000E+00,-1.8000000000E+00,-3.8551400000E-05
-1.0000000000E+00,-1.7500000000E+00,-3.8127100000E-05
-1.0000000000E+00,-1.7000000000E+00,-3.7390500000E-05
-1.0000000000E+00,-1.6500000000E+00,-3.7413500000E-05
-1.0000000000E+00,-1.6000000000E+00,-3.6285500000E-05
-1.0000000000E+00,-1.5500000000E+00,-3.6147900000E-05
-1.0000000000E+00,-1.5000000000E+00,-3.5258200000E-05
-1.0000000000E+00,-1.4500000000E+00,-3.5085900000E-05
-1.0000000000E+00,-1.4000000000E+00,-3.4228500000E-05
-1.0000000000E+00,-1.3500000000E+00,-3.4121100000E-05
-1.0000000000E+00,-1.3000000000E+00,-3.3674400000E-05
-1.0000000000E+00,-1.2500000000E+00,-3.2909600000E-05
-1.0000000000E+00,-1.2000000000E+00,-3.2124000000E-05
-1.0000000000E+00,-1.1500000000E+00,-3.1684000000E-05
-1.0000000000E+00,-1.1000000000E+00,-3.0914500000E-05
-1.0000000000E+00,-1.0500000000E+00,-2.9859100000E-05
-1.0000000000E+00,-1.0000000000E+00,-2.8883800000E-05
-1.0000000000E+00,-9.5000000000E-01,-2.7727900000E-05
-1.0000000000E+00,-9.0000000000E-01,-2.6985800000E-05
-1.0000000000E+00,-8.5000000000E-01,-2.5879400000E-05
-1.0000000000E+00,-8.0000000000E-01,-2.4788200000E-05
-1.0000000000E+00,-7.5000000000E-01,-2.3676400000E-05
-1.0000000000E+00,-7.0000000000E-01,-2.2509200000E-05
-1.0000000000E+00,-6.5000000000E-01,-2.1333100000E-05
-1.0000000000E+00,-6.0000000000E-01,-2.0142800000E-05
-1.0000000000E+00,-5.5000000000E-01,-1.8726500000E-05
-1.0000000000E+00,-5.0000000000E-01,-1.7343300000E-05
-1.0000000000E+00,-4.5000000000E-01,-1.5606700000E-05
-1.0000000000E+00,-4.0000000000E-01,-1.4043600000E-05
-1.0000000000E+00,-3.5000000000E-01,-1.2507500000E-05
-1.0000000000E+00,-3.0000000000E-01,-1.0893500000E-05
-1.0000000000E+00,-2.5000000000E-01,-9.3297000000E-06
-1.0000000000E+00,-2.0000000000E-01,-7.4980000000E-06
-1.0000000000E+00,-1.5000000000E-01,-5.7031000000E-06
-1.0000000000E+00,-1.0000000000E-01,-3.8275000000E-06
-1.0000000000E+00,-5.0000000000E-02,-2.0027000000E-06
-1.0000000000E+00,0.0000000000E+00,-4.0116500000E-08
