VGS,VDS,ID
V,V,A
-40,-49.906013,-2.4868422
-40,-48.778194,-2.5
-40,-47.93233,-2.5131578
-40,-46.898495,-2.4868422
-40,-45.770676,-2.4736843
-40,-44.924812,-2.4736843
-40,-43.890976,-2.4868422
-40,-43.1391,-2.4868422
-40,-42.01128,-2.4868422
-40,-40.977444,-2.5
-40,-39.943607,-2.5
-40,-39.00376,-2.4605262
-40,-38.06391,-2.4736843
-40,-37.030075,-2.4736843
-40,-36.18421,-2.4868422
-40,-34.304512,-2.4605262
-40,-33.270676,-2.4605262
-40,-32.142857,-2.4605262
-40,-30.921053,-2.4605262
-40,-29.135338,-2.4078948
-40,-28.101503,-2.4210527
-40,-26.785715,-2.4078948
-40,-25.75188,-2.3947368
-40,-24.718044,-2.3552632
-40,-24.06015,-2.3552632
-40,-23.214285,-2.3289473
-40,-22.368422,-2.3289473
-40,-21.428572,-2.3157895
-40,-20.206766,-2.2894738
-40,-19.078947,-2.2368422
-40,-18.233082,-2.1973684
-40,-17.105263,-2.1578948
-40,-16.165413,-2.1052632
-40,-15.225564,-2.0526316
-40,-14.3797,-2.0131578
-40,-12.969925,-1.9342105
-40,-12.12406,-1.8421053
-40,-11.184211,-1.75
-40,-10.056391,-1.6315789
-40,-9.304511,-1.5526316
-40,-8.364661,-1.4078947
-40,-7.142857,-1.2894737
-40,-6.1090226,-1.1184211
-40,-5.357143,-0.9868421
-40,-4.3233085,-0.7894737
-40,-3.4774437,-0.6315789
-40,-2.3496242,-0.4473684
-40,-1.5977443,-0.28947368
-40,-0.7518797,-0.13157895
-40,-0.18796992,0
