VGS,VDS,ID
V,V,A
-30, -50,-0.68421054
-30, -49.24812,-0.68421054
-30, -48.68421,-0.67105263
-30, -47.650375,-0.67105263
-30, -46.710526,-0.68421054
-30, -46.146618,-0.68421054
-30, -45.11278,-0.68421054
-30, -43.984962,-0.65789473
-30, -42.857143,-0.68421054
-30, -42.01128,-0.68421054
-30, -40.977444,-0.67105263
-30, -40.225563,-0.67105263
-30, -38.909775,-0.67105263
-30, -37.87594,-0.68421054
-30, -37.030075,-0.67105263
-30, -36.18421,-0.67105263
-30, -35.150375,-0.67105263
-30, -33.92857,-0.67105263
-30, -32.98872,-0.65789473
-30, -32.048874,-0.65789473
-30, -31.109022,-0.67105263
-30, -29.981203,-0.67105263
-30, -28.853384,-0.67105263
-30, -28.101503,-0.67105263
-30, -27.067669,-0.67105263
-30, -26.033834,-0.67105263
-30, -25.18797,-0.67105263
-30, -24.06015,-0.67105263
-30, -22.932331,-0.65789473
-30, -21.992481,-0.6447368
-30, -20.864662,-0.6447368
-30, -19.736841,-0.6447368
-30, -18.703007,-0.6447368
-30, -17.575188,-0.6184211
-30, -16.541353,-0.6184211
-30, -15.883459,-0.6184211
-30, -15.037594,-0.6184211
-30, -14.285714,-0.59210527
-30, -13.25188,-0.57894737
-30, -12.030075,-0.57894737
-30, -11.37218,-0.55263156
-30, -10.432331,-0.5394737
-30, -9.304511,-0.5263158
-30, -8.270677,-0.47368422
-30, -7.330827,-0.46052632
-30, -6.3909774,-0.40789473
-30, -5.263158,-0.35526314
-30, -4.3233085,-0.32894737
-30, -3.2894738,-0.2631579
-30, -2.1616542,-0.21052632
-30, -1.4097744,-0.10526316
-30, -0.28195488,-0.02631579
