VGS,VDS,ID
2.0000000000E+00,0.0000000000E+00,6.0708600000E-08
2.0000000000E+00,5.0000000000E-02,3.8427000000E-06
2.0000000000E+00,1.0000000000E-01,7.6803000000E-06
2.0000000000E+00,1.5000000000E-01,1.1490700000E-05
2.0000000000E+00,2.0000000000E-01,1.5433500000E-05
2.0000000000E+00,2.5000000000E-01,1.9470200000E-05
2.0000000000E+00,3.0000000000E-01,2.3677200000E-05
2.0000000000E+00,3.5000000000E-01,2.7857100000E-05
2.0000000000E+00,4.0000000000E-01,3.1954400000E-05
2.0000000000E+00,4.5000000000E-01,3.6388200000E-05
2.0000000000E+00,5.0000000000E-01,4.1025300000E-05
2.0000000000E+00,5.5000000000E-01,4.5710400000E-05
2.0000000000E+00,6.0000000000E-01,4.9417300000E-05
2.0000000000E+00,6.5000000000E-01,5.4245200000E-05
2.0000000000E+00,7.0000000000E-01,5.8908000000E-05
2.0000000000E+00,7.5000000000E-01,6.3773400000E-05
2.0000000000E+00,8.0000000000E-01,6.7769200000E-05
2.0000000000E+00,8.5000000000E-01,7.2113300000E-05
2.0000000000E+00,9.0000000000E-01,7.6272800000E-05
2.0000000000E+00,9.5000000000E-01,8.0559600000E-05
2.0000000000E+00,1.0000000000E+00,8.3406800000E-05
2.0000000000E+00,1.0500000000E+00,8.7970600000E-05
2.0000000000E+00,1.1000000000E+00,9.2319900000E-05
2.0000000000E+00,1.1500000000E+00,9.5755300000E-05
2.0000000000E+00,1.2000000000E+00,9.9186300000E-05
2.0000000000E+00,1.2500000000E+00,1.0388300000E-04
2.0000000000E+00,1.3000000000E+00,1.0731700000E-04
2.0000000000E+00,1.3500000000E+00,1.1131100000E-04
2.0000000000E+00,1.4000000000E+00,1.1467400000E-04
2.0000000000E+00,1.4500000000E+00,1.1812900000E-04
2.0000000000E+00,1.5000000000E+00,1.2151900000E-04
2.0000000000E+00,1.5500000000E+00,1.2483600000E-04
2.0000000000E+00,1.6000000000E+00,1.2717700000E-04
2.0000000000E+00,1.6500000000E+00,1.3087000000E-04
2.0000000000E+00,1.7000000000E+00,1.3320400000E-04
2.0000000000E+00,1.7500000000E+00,1.3569400000E-04
2.0000000000E+00,1.8000000000E+00,1.3723300000E-04
2.0000000000E+00,1.8500000000E+00,1.3930500000E-04
2.0000000000E+00,1.9000000000E+00,1.4214400000E-04
2.0000000000E+00,1.9500000000E+00,1.4423100000E-04
2.0000000000E+00,2.0000000000E+00,1.4588500000E-04
2.0000000000E+00,2.0500000000E+00,1.4792100000E-04
2.0000000000E+00,2.1000000000E+00,1.5078800000E-04
2.0000000000E+00,2.1500000000E+00,1.5247800000E-04
2.0000000000E+00,2.2000000000E+00,1.5345500000E-04
2.0000000000E+00,2.2500000000E+00,1.5669600000E-04
2.0000000000E+00,2.3000000000E+00,1.5979500000E-04
2.0000000000E+00,2.3500000000E+00,1.6044900000E-04
2.0000000000E+00,2.4000000000E+00,1.6238400000E-04
2.0000000000E+00,2.4500000000E+00,1.6362200000E-04
2.0000000000E+00,2.5000000000E+00,1.6568800000E-04
2.0000000000E+00,2.5500000000E+00,1.6512300000E-04
2.0000000000E+00,2.6000000000E+00,1.6988900000E-04
2.0000000000E+00,2.6500000000E+00,1.7011000000E-04
2.0000000000E+00,2.7000000000E+00,1.7257700000E-04
2.0000000000E+00,2.7500000000E+00,1.7130900000E-04
2.0000000000E+00,2.8000000000E+00,1.7470300000E-04
2.0000000000E+00,2.8500000000E+00,1.7625000000E-04
2.0000000000E+00,2.9000000000E+00,1.7668900000E-04
2.0000000000E+00,2.9500000000E+00,1.7774800000E-04
2.0000000000E+00,3.0000000000E+00,1.7744300000E-04
2.0000000000E+00,3.0500000000E+00,1.7948900000E-04
2.0000000000E+00,3.1000000000E+00,1.8009300000E-04
2.0000000000E+00,3.1500000000E+00,1.8049800000E-04
2.0000000000E+00,3.2000000000E+00,1.8101200000E-04
2.0000000000E+00,3.2500000000E+00,1.8011600000E-04
2.0000000000E+00,3.3000000000E+00,1.8138600000E-04
2.0000000000E+00,3.3500000000E+00,1.8378900000E-04
2.0000000000E+00,3.4000000000E+00,1.8241900000E-04
2.0000000000E+00,3.4500000000E+00,1.8450400000E-04
2.0000000000E+00,3.5000000000E+00,1.8300000000E-04
2.0000000000E+00,3.5500000000E+00,1.8155100000E-04
2.0000000000E+00,3.6000000000E+00,1.8277200000E-04
2.0000000000E+00,3.6500000000E+00,1.8110400000E-04
2.0000000000E+00,3.7000000000E+00,1.8100300000E-04
2.0000000000E+00,3.7500000000E+00,1.8107800000E-04
2.0000000000E+00,3.8000000000E+00,1.8052100000E-04
2.0000000000E+00,3.8500000000E+00,1.8327300000E-04
2.0000000000E+00,3.9000000000E+00,1.8161200000E-04
2.0000000000E+00,3.9500000000E+00,1.8183200000E-04
2.0000000000E+00,4.0000000000E+00,1.7979300000E-04
