VGS,VDS,ID
V,V,A
30.0000E0, 0,-7.86E-02
30.0000E0, 0.49505,-2.36E-03
30.0000E0, 0.990099,1.03E-03
30.0000E0, 1.485149,1.03E-02
30.0000E0, 1.980198,1.37E-02
30.0000E0, 2.475248,1.77E-02
30.0000E0, 2.970297,2.34E-02
30.0000E0, 3.465347,3.08E-02
30.0000E0, 3.960396,3.97E-02
30.0000E0, 4.455446,4.96E-02
30.0000E0, 4.950495,5.99E-02
30.0000E0, 5.445545,6.98E-02
30.0000E0, 5.940594,7.86E-02
30.0000E0, 6.435644,8.59E-02
30.0000E0, 6.930693,9.14E-02
30.0000E0, 7.425743,9.56E-02
30.0000E0, 7.920792,9.88E-02
30.0000E0, 8.415842,9.89E-02
30.0000E0, 8.910891,1.02E-01
30.0000E0, 9.405941,1.04E-01
30.0000E0, 9.90099,1.05E-01
30.0000E0, 10.39604,1.07E-01
30.0000E0, 10.891089,1.08E-01
30.0000E0, 11.386139,1.09E-01
30.0000E0, 11.881188,1.10E-01
30.0000E0, 12.376238,1.11E-01
30.0000E0, 12.871287,1.12E-01
30.0000E0, 13.366337,1.12E-01
30.0000E0, 13.861386,1.13E-01
30.0000E0, 14.356436,1.13E-01
30.0000E0, 14.851485,1.14E-01
30.0000E0, 15.346535,1.14E-01
30.0000E0, 15.841584,1.14E-01
30.0000E0, 16.336634,1.14E-01
30.0000E0, 16.831683,1.14E-01
30.0000E0, 17.326733,1.14E-01
30.0000E0, 17.821782,1.14E-01
30.0000E0, 18.316832,1.14E-01
30.0000E0, 18.811881,1.14E-01
30.0000E0, 19.306931,1.13E-01
30.0000E0, 19.80198,1.13E-01
30.0000E0, 20.29703,1.13E-01
30.0000E0, 20.792079,1.12E-01
30.0000E0, 21.287129,1.12E-01
30.0000E0, 21.782178,1.12E-01
30.0000E0, 22.277228,1.11E-01
30.0000E0, 22.772277,1.11E-01
30.0000E0, 23.267327,1.10E-01
30.0000E0, 23.762376,1.10E-01
30.0000E0, 24.257426,1.10E-01
30.0000E0, 24.752475,1.09E-01
30.0000E0, 25.247525,1.09E-01
30.0000E0, 25.742574,1.08E-01
30.0000E0, 26.237624,1.08E-01
30.0000E0, 26.732673,1.08E-01
30.0000E0, 27.227723,1.07E-01
30.0000E0, 27.722772,1.07E-01
30.0000E0, 28.217822,1.06E-01
30.0000E0, 28.712871,1.06E-01
30.0000E0, 29.207921,1.06E-01
30.0000E0, 29.70297,1.05E-01
30.0000E0, 30.19802,1.05E-01
30.0000E0, 30.693069,1.05E-01
30.0000E0, 31.188119,1.05E-01
30.0000E0, 31.683168,1.04E-01
30.0000E0, 32.178218,1.04E-01
30.0000E0, 32.673267,1.04E-01
30.0000E0, 33.168317,1.03E-01
30.0000E0, 33.663366,1.03E-01
30.0000E0, 34.158416,1.03E-01
30.0000E0, 34.653465,1.02E-01
30.0000E0, 35.148515,1.02E-01
30.0000E0, 35.643564,1.02E-01
30.0000E0, 36.138614,1.01E-01
30.0000E0, 36.633663,1.01E-01
30.0000E0, 37.128713,1.01E-01
30.0000E0, 37.623762,1.01E-01
30.0000E0, 38.118812,1.00E-01
30.0000E0, 38.613861,1.00E-01
30.0000E0, 39.108911,9.95E-02
30.0000E0, 39.60396,1.00E-01
30.0000E0, 40.09901,9.97E-02
30.0000E0, 40.594059,9.94E-02
30.0000E0, 41.089109,9.92E-02
30.0000E0, 41.584158,9.89E-02
30.0000E0, 42.079208,9.86E-02
30.0000E0, 42.574257,9.84E-02
30.0000E0, 43.069307,9.81E-02
30.0000E0, 43.564356,9.79E-02
30.0000E0, 44.059406,9.76E-02
30.0000E0, 44.554455,9.73E-02
30.0000E0, 45.049505,9.71E-02
30.0000E0, 45.544554,9.68E-02
30.0000E0, 46.039604,9.66E-02
30.0000E0, 46.534653,9.64E-02
30.0000E0, 47.029703,9.61E-02
30.0000E0, 47.524752,9.53E-02
30.0000E0, 48.019802,9.57E-02
30.0000E0, 48.514851,9.55E-02
30.0000E0, 49.009901,9.53E-02
30.0000E0, 49.50495,9.50E-02
30.0000E0, 50,9.48E-02
