VGS,VDS,ID
V,V,A
15.0000E+0, 0,-1.27E-01
15.0000E+0, 0.49505,-4.83E-02
15.0000E+0, 0.990099,-2.38E-02
15.0000E+0, 1.485149,-1.54E-02
15.0000E+0, 1.980198,-6.76E-04
15.0000E+0, 2.475248,5.56E-03
15.0000E+0, 2.970297,1.06E-02
15.0000E+0, 3.465347,1.30E-02
15.0000E+0, 3.960396,1.38E-02
15.0000E+0, 4.455446,1.44E-02
15.0000E+0, 4.950495,1.50E-02
15.0000E+0, 5.445545,1.53E-02
15.0000E+0, 5.940594,1.57E-02
15.0000E+0, 6.435644,1.59E-02
15.0000E+0, 6.930693,1.60E-02
15.0000E+0, 7.425743,1.61E-02
15.0000E+0, 7.920792,1.61E-02
15.0000E+0, 8.415842,1.61E-02
15.0000E+0, 8.910891,1.59E-02
15.0000E+0, 9.405941,1.58E-02
15.0000E+0, 9.90099,1.56E-02
15.0000E+0, 10.39604,1.53E-02
15.0000E+0, 10.891089,1.51E-02
15.0000E+0, 11.386139,1.48E-02
15.0000E+0, 11.881188,1.45E-02
15.0000E+0, 12.376238,1.43E-02
15.0000E+0, 12.871287,1.40E-02
15.0000E+0, 13.366337,1.37E-02
15.0000E+0, 13.861386,1.35E-02
15.0000E+0, 14.356436,1.33E-02
15.0000E+0, 14.851485,1.31E-02
15.0000E+0, 15.346535,1.29E-02
15.0000E+0, 15.841584,1.28E-02
15.0000E+0, 16.336634,1.27E-02
15.0000E+0, 16.831683,1.26E-02
15.0000E+0, 17.326733,1.25E-02
15.0000E+0, 17.821782,1.24E-02
15.0000E+0, 18.316832,1.23E-02
15.0000E+0, 18.811881,1.22E-02
15.0000E+0, 19.306931,1.21E-02
15.0000E+0, 19.80198,1.21E-02
15.0000E+0, 20.29703,1.20E-02
15.0000E+0, 20.792079,1.19E-02
15.0000E+0, 21.287129,1.19E-02
15.0000E+0, 21.782178,1.18E-02
15.0000E+0, 22.277228,1.17E-02
15.0000E+0, 22.772277,1.17E-02
15.0000E+0, 23.267327,1.11E-02
15.0000E+0, 23.762376,1.16E-02
15.0000E+0, 24.257426,1.15E-02
15.0000E+0, 24.752475,1.15E-02
15.0000E+0, 25.247525,1.14E-02
15.0000E+0, 25.742574,1.13E-02
15.0000E+0, 26.237624,1.13E-02
15.0000E+0, 26.732673,1.12E-02
15.0000E+0, 27.227723,1.12E-02
15.0000E+0, 27.722772,1.11E-02
15.0000E+0, 28.217822,1.11E-02
15.0000E+0, 28.712871,1.11E-02
15.0000E+0, 29.207921,1.10E-02
15.0000E+0, 29.70297,1.10E-02
15.0000E+0, 30.19802,1.09E-02
15.0000E+0, 30.693069,1.09E-02
15.0000E+0, 31.188119,1.08E-02
15.0000E+0, 31.683168,1.08E-02
15.0000E+0, 32.178218,1.08E-02
15.0000E+0, 32.673267,1.07E-02
15.0000E+0, 33.168317,1.07E-02
15.0000E+0, 33.663366,1.07E-02
15.0000E+0, 34.158416,1.07E-02
15.0000E+0, 34.653465,1.06E-02
15.0000E+0, 35.148515,1.06E-02
15.0000E+0, 35.643564,1.06E-02
15.0000E+0, 36.138614,1.06E-02
15.0000E+0, 36.633663,1.07E-02
15.0000E+0, 37.128713,1.07E-02
15.0000E+0, 37.623762,1.07E-02
15.0000E+0, 38.118812,1.08E-02
15.0000E+0, 38.613861,1.08E-02
15.0000E+0, 39.108911,1.08E-02
15.0000E+0, 39.60396,1.09E-02
15.0000E+0, 40.09901,1.09E-02
15.0000E+0, 40.594059,1.10E-02
15.0000E+0, 41.089109,1.10E-02
15.0000E+0, 41.584158,1.11E-02
15.0000E+0, 42.079208,1.12E-02
15.0000E+0, 42.574257,1.13E-02
15.0000E+0, 43.069307,1.14E-02
15.0000E+0, 43.564356,1.16E-02
15.0000E+0, 44.059406,1.18E-02
15.0000E+0, 44.554455,1.20E-02
15.0000E+0, 45.049505,1.23E-02
15.0000E+0, 45.544554,1.26E-02
15.0000E+0, 46.039604,1.30E-02
15.0000E+0, 46.534653,1.33E-02
15.0000E+0, 47.029703,1.37E-02
15.0000E+0, 47.524752,1.42E-02
15.0000E+0, 48.019802,1.47E-02
15.0000E+0, 48.514851,1.52E-02
15.0000E+0, 49.009901,1.58E-02
15.0000E+0, 49.50495,1.63E-02
15.0000E+0, 50,1.69E-02
