VGS,VDS,ID
V,V,A
60.0000E+0, 0,-1.12E-02
60.0000E+0, 0.49505,-1.71E-03
60.0000E+0, 0.990099,6.37E-03
60.0000E+0, 1.485149,1.33E-02
60.0000E+0, 1.980198,1.73E-02
60.0000E+0, 2.475248,2.30E-02
60.0000E+0, 2.970297,3.17E-02
60.0000E+0, 3.465347,4.43E-02
60.0000E+0, 3.960396,6.15E-02
60.0000E+0, 4.455446,8.42E-02
60.0000E+0, 4.950495,1.10E-01
60.0000E+0, 5.445545,1.43E-01
60.0000E+0, 5.940594,1.80E-01
60.0000E+0, 6.435644,2.21E-01
60.0000E+0, 6.930693,2.65E-01
60.0000E+0, 7.425743,3.11E-01
60.0000E+0, 7.920792,3.58E-01
60.0000E+0, 8.415842,4.07E-01
60.0000E+0, 8.910891,4.55E-01
60.0000E+0, 9.405941,5.03E-01
60.0000E+0, 9.90099,5.48E-01
60.0000E+0, 10.39604,5.93E-01
60.0000E+0, 10.891089,6.34E-01
60.0000E+0, 11.386139,6.73E-01
60.0000E+0, 11.881188,7.09E-01
60.0000E+0, 12.376238,7.42E-01
60.0000E+0, 12.871287,7.72E-01
60.0000E+0, 13.366337,7.99E-01
60.0000E+0, 13.861386,8.23E-01
60.0000E+0, 14.356436,8.44E-01
60.0000E+0, 14.851485,8.62E-01
60.0000E+0, 15.346535,8.79E-01
60.0000E+0, 15.841584,8.93E-01
60.0000E+0, 16.336634,9.07E-01
60.0000E+0, 16.831683,9.17E-01
60.0000E+0, 17.326733,9.26E-01
60.0000E+0, 17.821782,9.34E-01
60.0000E+0, 18.316832,9.41E-01
60.0000E+0, 18.811881,9.47E-01
60.0000E+0, 19.306931,9.53E-01
60.0000E+0, 19.80198,9.57E-01
60.0000E+0, 20.29703,9.61E-01
60.0000E+0, 20.792079,9.65E-01
60.0000E+0, 21.287129,9.66E-01
60.0000E+0, 21.782178,9.71E-01
60.0000E+0, 22.277228,9.71E-01
60.0000E+0, 22.772277,9.73E-01
60.0000E+0, 23.267327,9.75E-01
60.0000E+0, 23.762376,9.76E-01
60.0000E+0, 24.257426,9.77E-01
60.0000E+0, 24.752475,9.78E-01
60.0000E+0, 25.247525,9.78E-01
60.0000E+0, 25.742574,9.78E-01
60.0000E+0, 26.237624,9.78E-01
60.0000E+0, 26.732673,9.77E-01
60.0000E+0, 27.227723,9.76E-01
60.0000E+0, 27.722772,9.77E-01
60.0000E+0, 28.217822,9.76E-01
60.0000E+0, 28.712871,9.74E-01
60.0000E+0, 29.207921,9.74E-01
60.0000E+0, 29.70297,9.72E-01
60.0000E+0, 30.19802,9.71E-01
60.0000E+0, 30.693069,9.68E-01
60.0000E+0, 31.188119,9.67E-01
60.0000E+0, 31.683168,9.65E-01
60.0000E+0, 32.178218,9.65E-01
60.0000E+0, 32.673267,9.62E-01
60.0000E+0, 33.168317,9.60E-01
60.0000E+0, 33.663366,9.58E-01
60.0000E+0, 34.158416,9.56E-01
60.0000E+0, 34.653465,9.54E-01
60.0000E+0, 35.148515,9.52E-01
60.0000E+0, 35.643564,9.49E-01
60.0000E+0, 36.138614,9.47E-01
60.0000E+0, 36.633663,9.45E-01
60.0000E+0, 37.128713,9.42E-01
60.0000E+0, 37.623762,9.40E-01
60.0000E+0, 38.118812,9.38E-01
60.0000E+0, 38.613861,9.35E-01
60.0000E+0, 39.108911,9.33E-01
60.0000E+0, 39.60396,9.30E-01
60.0000E+0, 40.09901,9.28E-01
60.0000E+0, 40.594059,9.25E-01
60.0000E+0, 41.089109,9.23E-01
60.0000E+0, 41.584158,9.21E-01
60.0000E+0, 42.079208,9.18E-01
60.0000E+0, 42.574257,9.15E-01
60.0000E+0, 43.069307,9.13E-01
60.0000E+0, 43.564356,9.10E-01
60.0000E+0, 44.059406,9.09E-01
60.0000E+0, 44.554455,9.06E-01
60.0000E+0, 45.049505,9.04E-01
60.0000E+0, 45.544554,9.01E-01
60.0000E+0, 46.039604,8.98E-01
60.0000E+0, 46.534653,8.95E-01
60.0000E+0, 47.029703,8.93E-01
60.0000E+0, 47.524752,8.90E-01
60.0000E+0, 48.019802,8.87E-01
60.0000E+0, 48.514851,8.85E-01
60.0000E+0, 49.009901,8.83E-01
60.0000E+0, 49.50495,8.82E-01
60.0000E+0, 50,8.78E-01
