-4.0000000000E+00,-3.1135100000E-04
-3.9500000000E+00,-3.0778850000E-04
-3.9000000000E+00,-3.0543250000E-04
-3.8500000000E+00,-3.0815050000E-04
-3.8000000000E+00,-3.0761350000E-04
-3.7500000000E+00,-3.0415850000E-04
-3.7000000000E+00,-3.0631700000E-04
-3.6500000000E+00,-3.0305450000E-04
-3.6000000000E+00,-3.0149200000E-04
-3.5500000000E+00,-3.0166100000E-04
-3.5000000000E+00,-2.9898350000E-04
-3.4500000000E+00,-3.0013050000E-04
-3.4000000000E+00,-2.9689000000E-04
-3.3500000000E+00,-2.9502300000E-04
-3.3000000000E+00,-2.9538250000E-04
-3.2500000000E+00,-2.9290500000E-04
-3.2000000000E+00,-2.9211450000E-04
-3.1500000000E+00,-2.9073200000E-04
-3.1000000000E+00,-2.9032450000E-04
-3.0500000000E+00,-2.8790300000E-04
-3.0000000000E+00,-2.8613200000E-04
-2.9500000000E+00,-2.8485050000E-04
-2.9000000000E+00,-2.8213650000E-04
-2.8500000000E+00,-2.8073000000E-04
-2.8000000000E+00,-2.7761550000E-04
-2.7500000000E+00,-2.7544650000E-04
-2.7000000000E+00,-2.7358650000E-04
-2.6500000000E+00,-2.7199900000E-04
-2.6000000000E+00,-2.7015050000E-04
-2.5500000000E+00,-2.6696600000E-04
-2.5000000000E+00,-2.6524650000E-04
-2.4500000000E+00,-2.6036900000E-04
-2.4000000000E+00,-2.5717050000E-04
-2.3500000000E+00,-2.5565100000E-04
-2.3000000000E+00,-2.5259750000E-04
-2.2500000000E+00,-2.4926700000E-04
-2.2000000000E+00,-2.4567400000E-04
-2.1500000000E+00,-2.4234300000E-04
-2.1000000000E+00,-2.3930800000E-04
-2.0500000000E+00,-2.3507250000E-04
-2.0000000000E+00,-2.3111300000E-04
-1.9500000000E+00,-2.2671450000E-04
-1.9000000000E+00,-2.2390000000E-04
-1.8500000000E+00,-2.1882050000E-04
-1.8000000000E+00,-2.1483650000E-04
-1.7500000000E+00,-2.0883850000E-04
-1.7000000000E+00,-2.0506650000E-04
-1.6500000000E+00,-2.0073900000E-04
-1.6000000000E+00,-1.9584050000E-04
-1.5500000000E+00,-1.9078250000E-04
-1.5000000000E+00,-1.8551000000E-04
-1.4500000000E+00,-1.7974200000E-04
-1.4000000000E+00,-1.7486700000E-04
-1.3500000000E+00,-1.6701400000E-04
-1.3000000000E+00,-1.6229350000E-04
-1.2500000000E+00,-1.5487450000E-04
-1.2000000000E+00,-1.5008150000E-04
-1.1500000000E+00,-1.4295300000E-04
-1.1000000000E+00,-1.3648350000E-04
-1.0500000000E+00,-1.3006700000E-04
-1.0000000000E+00,-1.2258500000E-04
-9.5000000000E-01,-1.1717650000E-04
-9.0000000000E-01,-1.1063450000E-04
-8.5000000000E-01,-1.0353600000E-04
-8.0000000000E-01,-9.7019750000E-05
-7.5000000000E-01,-8.9935950000E-05
-7.0000000000E-01,-8.2771400000E-05
-6.5000000000E-01,-7.6370400000E-05
-6.0000000000E-01,-7.0515350000E-05
-5.5000000000E-01,-6.3902200000E-05
-5.0000000000E-01,-5.6884450000E-05
-4.5000000000E-01,-5.0144650000E-05
-4.0000000000E-01,-4.3995600000E-05
-3.5000000000E-01,-3.7157300000E-05
-3.0000000000E-01,-3.1748000000E-05
-2.5000000000E-01,-2.6206950000E-05
-2.0000000000E-01,-2.0796800000E-05
-1.5000000000E-01,-1.5003400000E-05
-1.0000000000E-01,-1.0025850000E-05
-5.0000000000E-02,-4.9662500000E-06
0.0000000000E+00,-7.8891900000E-08
