-19.879,-0.917
-19.437,-0.911
-18.928,-0.905
-18.493,-0.900
-17.977,-0.892
-17.460,-0.882
-16.958,-0.875
-16.440,-0.868
-15.959,-0.856
-15.432,-0.848
-14.966,-0.835
-14.420,-0.826
-13.951,-0.812
-13.414,-0.797
-12.947,-0.785
-12.464,-0.770
-11.941,-0.751
-11.477,-0.734
-10.959,-0.713
-10.462,-0.694
-9.986,-0.672
-9.456,-0.648
-8.986,-0.627
-8.483,-0.602
-7.984,-0.579
-7.515,-0.553
-7.004,-0.522
-6.505,-0.490
-5.998,-0.460
-5.487,-0.426
-5.020,-0.394
-4.475,-0.357
-3.998,-0.320
-3.513,-0.286
-3.046,-0.251
-2.485,-0.204
-2.048,-0.166
-1.567,-0.138
-1.113,-0.106
-0.780,-0.073
-0.459,-0.044
-0.069,-0.005
