VGS,VDS,ID
V,V,A
-20,-39.564,-3.550
-20,-39.044,-3.571
-20,-38.341,-3.571
-20,-37.808,-3.539
-20,-37.333,-3.556
-20,-36.845,-3.557
-20,-36.163,-3.484
-20,-35.491,-3.560
-20,-34.768,-3.578
-20,-34.143,-3.563
-20,-33.477,-3.564
-20,-32.923,-3.564
-20,-32.378,-3.565
-20,-31.876,-3.602
-20,-31.369,-3.618
-20,-30.726,-3.553
-20,-30.230,-3.587
-20,-29.587,-3.586
-20,-28.912,-3.573
-20,-27.935,-3.510
-20,-27.367,-3.533
-20,-26.657,-3.571
-20,-25.912,-3.542
-20,-25.440,-3.542
-20,-24.773,-3.562
-20,-24.253,-3.562
-20,-23.516,-3.548
-20,-22.587,-3.535
-20,-21.925,-3.554
-20,-21.376,-3.555
-20,-20.685,-3.556
-20,-19.910,-3.523
-20,-19.277,-3.524
-20,-18.648,-3.541
-20,-17.985,-3.528
-20,-17.287,-3.563
-20,-16.563,-3.563
-20,-15.924,-3.535
-20,-15.223,-3.486
-20,-14.464,-3.452
-20,-13.824,-3.453
-20,-12.909,-3.404
-20,-12.477,-3.388
-20,-11.822,-3.324
-20,-11.005,-3.238
-20,-10.320,-3.255
-20,-9.659,-3.140
-20,-9.418,-3.073
-20,-8.608,-2.971
-20,-7.985,-2.818
-20,-7.404,-2.713
-20,-6.949,-2.528
-20,-6.214,-2.447
-20,-5.455,-2.165
-20,-4.469,-1.825
-20,-3.907,-1.634
-20,-3.430,-1.497
-20,-3.003,-1.279
-20,-2.506,-1.080
-20,-1.964,-0.871
-20,-1.572,-0.678
-20,-0.909,-0.403
-20,-0.026,-0.016
