VGS,VDS,ID
V,V,A
-16, -19.879,-917
-16, -19.437,-911
-16, -18.928,-905
-16, -18.493,-900
-16, -17.977,-892
-16, -17.460,-882
-16, -16.958,-875
-16, -16.440,-868
-16, -15.959,-856
-16, -15.432,-848
-16, -14.966,-835
-16, -14.420,-826
-16, -13.951,-812
-16, -13.414,-797
-16, -12.947,-785
-16, -12.464,-770
-16, -11.941,-751
-16, -11.477,-734
-16, -10.959,-713
-16, -10.462,-694
-16, -9.986,-672
-16, -9.456,-648
-16, -8.986,-627
-16, -8.483,-602
-16, -7.984,-579
-16, -7.515,-553
-16, -7.004,-522
-16, -6.505,-490
-16, -5.998,-460
-16, -5.487,-426
-16, -5.020,-394
-16, -4.475,-357
-16, -3.998,-320
-16, -3.513,-286
-16, -3.046,-251
-16, -2.485,-204
-16, -2.048,-166
-16, -1.567,-138
-16, -1.113,-106
-16, -0.780,-73
-16, -0.459,-44
-16, -0.069,-5
